,Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,ClusterLabel,MonetaryValue per 100 pounds
2813,16280.0,238.05,1,2009-12-14 15:49:00,360,1,RE-ENGAGE,2.3805
2814,16281.0,1361.96,2,2010-10-12 09:01:00,58,0,RETAIN,13.6196
2815,16282.0,1139.28,2,2010-08-09 10:27:00,122,2,NURTURE,11.3928
2816,16283.0,2833.01,3,2010-10-17 16:17:00,53,0,RETAIN,28.3301
2817,16284.0,205.8,1,2010-11-11 13:27:00,28,2,NURTURE,2.0580000000000003
2818,16285.0,176.9,1,2010-03-03 16:03:00,281,1,RE-ENGAGE,1.7690000000000001
2819,16286.0,328.95,2,2010-08-19 14:48:00,112,2,NURTURE,3.2895
2820,16287.0,864.48,4,2010-11-28 14:43:00,11,0,RETAIN,8.6448
2821,16288.0,129.85,1,2010-08-26 14:45:00,105,2,NURTURE,1.2985
2822,16289.0,136.31,1,2010-09-03 14:02:00,97,2,NURTURE,1.3631
2823,16290.0,2069.3,4,2010-09-01 11:52:00,99,0,RETAIN,20.693
2824,16292.0,951.51,4,2010-11-24 13:21:00,15,0,RETAIN,9.5151
2825,16293.0,2408.96,6,2010-12-07 15:02:00,2,3,REWARD,24.0896
2826,16294.0,126.05000000000001,1,2010-08-20 12:01:00,111,2,NURTURE,1.2605000000000002
2827,16296.0,1313.67,4,2010-03-23 13:11:00,261,1,RE-ENGAGE,13.136700000000001
2828,16298.0,487.5,4,2010-11-07 14:32:00,32,0,RETAIN,4.875
2829,16299.0,193.65,1,2010-08-19 17:46:00,112,2,NURTURE,1.9365
2830,16300.0,1392.43,3,2010-10-05 13:14:00,65,0,RETAIN,13.9243
2831,16301.0,107.33,1,2009-12-03 10:20:00,371,1,RE-ENGAGE,1.0733
2832,16303.0,2567.64,4,2010-11-12 15:05:00,27,3,REWARD,25.676399999999997
2833,16304.0,381.66,1,2010-01-14 08:30:00,329,1,RE-ENGAGE,3.8166
2834,16306.0,560.55,2,2010-12-07 15:18:00,2,2,NURTURE,5.605499999999999
2835,16307.0,1194.92,3,2010-10-06 14:31:00,64,0,RETAIN,11.949200000000001
2836,16308.0,2560.0,3,2010-10-29 12:09:00,41,0,RETAIN,25.6
2837,16310.0,460.08,2,2010-10-21 14:47:00,49,2,NURTURE,4.6008
2838,16312.0,171.15,1,2010-10-03 14:15:00,67,2,NURTURE,1.7115
2839,16314.0,1491.4,3,2010-11-15 12:06:00,24,0,RETAIN,14.914000000000001
2840,16315.0,176.34,1,2010-06-21 13:53:00,171,1,RE-ENGAGE,1.7634
2841,16316.0,2806.0,5,2010-11-24 08:35:00,15,3,REWARD,28.06
2842,16317.0,850.86,2,2010-06-07 14:24:00,185,1,RE-ENGAGE,8.5086
2844,16321.0,230.9,2,2010-03-23 16:01:00,261,1,RE-ENGAGE,2.309
2845,16323.0,146.16,1,2010-05-11 09:48:00,212,1,RE-ENGAGE,1.4616
2846,16325.0,3003.26,9,2010-10-11 09:40:00,59,3,REWARD,30.032600000000002
2847,16326.0,1621.03,10,2010-11-21 11:03:00,18,3,REWARD,16.2103
2849,16328.0,310.83,1,2010-05-25 14:02:00,198,1,RE-ENGAGE,3.1083
2850,16329.0,1703.07,4,2010-10-08 12:44:00,62,0,RETAIN,17.0307
2851,16330.0,382.42,4,2010-10-11 14:59:00,59,2,NURTURE,3.8242000000000003
2852,16331.0,2037.7,6,2010-10-03 13:47:00,67,3,REWARD,20.377
2853,16332.0,414.69,4,2010-10-04 13:13:00,66,2,NURTURE,4.1469
2854,16334.0,277.48,1,2010-08-04 16:38:00,127,2,NURTURE,2.7748000000000004
2855,16335.0,2774.0,7,2010-06-06 11:35:00,186,3,REWARD,27.74
2856,16336.0,3517.69,4,2010-10-15 12:32:00,55,3,REWARD,35.1769
2857,16340.0,976.99,2,2010-09-26 12:51:00,74,2,NURTURE,9.7699
2858,16341.0,1878.92,3,2010-09-28 17:55:00,72,0,RETAIN,18.7892
2859,16343.0,316.59,1,2010-10-28 14:15:00,42,2,NURTURE,3.1658999999999997
2860,16344.0,741.3199999999999,3,2010-07-18 11:31:00,144,2,NURTURE,7.4132
2861,16345.0,623.33,1,2010-08-13 17:13:00,118,2,NURTURE,6.233300000000001
2862,16346.0,224.51,1,2010-11-19 15:55:00,20,2,NURTURE,2.2451
2863,16347.0,2621.76,9,2010-11-16 14:15:00,23,3,REWARD,26.2176
2864,16348.0,328.77,1,2010-10-05 13:57:00,65,2,NURTURE,3.2876999999999996
2865,16350.0,1137.42,5,2010-11-30 12:31:00,9,0,RETAIN,11.3742
2868,16354.0,733.71,3,2010-11-25 12:18:00,14,2,NURTURE,7.3371
2869,16355.0,416.35,1,2010-11-29 14:21:00,10,2,NURTURE,4.1635
2870,16356.0,204.10000000000002,3,2010-11-28 15:25:00,11,2,NURTURE,2.0410000000000004
2871,16357.0,209.49,1,2010-11-23 18:52:00,16,2,NURTURE,2.0949
2872,16358.0,892.1500000000001,1,2010-11-10 11:36:00,29,2,NURTURE,8.921500000000002
2873,16359.0,946.83,7,2010-11-28 12:49:00,11,0,RETAIN,9.468300000000001
2874,16362.0,212.17,1,2010-09-28 09:24:00,72,2,NURTURE,2.1216999999999997
2875,16365.0,1766.78,7,2010-12-07 17:19:00,2,3,REWARD,17.6678
2876,16366.0,1220.83,3,2010-05-06 13:28:00,217,1,RE-ENGAGE,12.2083
2877,16367.0,557.91,1,2010-11-21 13:23:00,18,2,NURTURE,5.5790999999999995
2878,16368.0,142.78,1,2010-09-30 11:30:00,70,2,NURTURE,1.4278
2879,16369.0,1111.15,4,2010-09-29 13:47:00,71,0,RETAIN,11.111500000000001
2880,16371.0,157.2,1,2010-09-17 12:09:00,83,2,NURTURE,1.5719999999999998
2881,16372.0,960.68,3,2010-10-26 12:54:00,44,0,RETAIN,9.6068
2882,16373.0,309.49,2,2010-11-22 15:50:00,17,2,NURTURE,3.0949
2883,16374.0,1292.52,3,2010-11-02 13:27:00,37,0,RETAIN,12.9252
2884,16375.0,104.0,2,2010-08-26 14:25:00,105,2,NURTURE,1.04
2885,16377.0,632.28,1,2010-04-01 10:36:00,252,1,RE-ENGAGE,6.3228
2886,16381.0,258.7,2,2010-11-09 09:56:00,30,2,NURTURE,2.5869999999999997
2887,16382.0,353.1,2,2010-10-27 16:23:00,43,2,NURTURE,3.531
2888,16383.0,2297.78,5,2010-11-08 14:48:00,31,3,REWARD,22.977800000000002
2889,16384.0,774.4499999999999,2,2010-10-06 12:49:00,64,2,NURTURE,7.7444999999999995
2890,16385.0,474.72,3,2010-12-08 12:56:00,1,2,NURTURE,4.7472
2891,16386.0,785.39,1,2010-11-17 11:19:00,22,2,NURTURE,7.853899999999999
2892,16387.0,824.19,4,2010-11-09 09:02:00,30,0,RETAIN,8.241900000000001
2893,16388.0,186.05,1,2010-02-24 10:20:00,288,1,RE-ENGAGE,1.8605
2894,16390.0,467.5,3,2010-06-21 10:11:00,171,1,RE-ENGAGE,4.675
2895,16391.0,1100.21,4,2010-11-04 12:27:00,35,0,RETAIN,11.0021
2896,16392.0,540.61,2,2010-10-22 11:40:00,48,2,NURTURE,5.4061
2897,16393.0,2515.45,11,2010-12-05 13:10:00,4,3,REWARD,25.1545
2898,16395.0,2050.1,9,2010-11-11 12:18:00,28,3,REWARD,20.500999999999998
2899,16396.0,137.8,1,2010-08-20 14:17:00,111,2,NURTURE,1.3780000000000001
2900,16397.0,127.88,1,2010-03-21 15:36:00,263,1,RE-ENGAGE,1.2788
2901,16399.0,233.25,1,2010-11-15 15:03:00,24,2,NURTURE,2.3325
2902,16400.0,2855.5099999999998,8,2010-11-09 14:11:00,30,3,REWARD,28.555099999999996
2903,16401.0,2749.13,11,2010-11-25 08:20:00,14,3,REWARD,27.491300000000003
2904,16402.0,211.8,1,2010-12-05 13:42:00,4,2,NURTURE,2.1180000000000003
2905,16406.0,389.61,2,2010-09-15 11:53:00,85,2,NURTURE,3.8961
2906,16407.0,694.72,4,2010-11-15 16:56:00,24,0,RETAIN,6.9472000000000005
2907,16408.0,231.93,1,2010-04-27 14:08:00,226,1,RE-ENGAGE,2.3193
2908,16409.0,3680.16,7,2010-11-24 13:25:00,15,3,REWARD,36.8016
2909,16410.0,130.32,1,2009-12-05 14:51:00,369,1,RE-ENGAGE,1.3032
2910,16411.0,695.54,3,2010-12-05 13:26:00,4,2,NURTURE,6.9554
2911,16412.0,495.4,4,2010-11-11 11:52:00,28,0,RETAIN,4.954
2912,16413.0,266.78000000000003,1,2010-11-29 12:49:00,10,2,NURTURE,2.6678
2913,16414.0,433.46000000000004,3,2010-10-04 12:19:00,66,2,NURTURE,4.3346
2914,16415.0,509.09000000000003,2,2010-05-05 11:51:00,218,1,RE-ENGAGE,5.0909
2915,16416.0,1921.48,6,2010-11-14 13:24:00,25,3,REWARD,19.2148
2916,16417.0,35.7,1,2010-08-04 09:08:00,127,2,NURTURE,0.35700000000000004
2917,16418.0,426.67,2,2010-10-27 12:55:00,43,2,NURTURE,4.2667
2918,16419.0,515.1899999999999,2,2010-05-11 12:18:00,212,1,RE-ENGAGE,5.1518999999999995
2919,16420.0,75.0,1,2010-11-08 15:15:00,31,2,NURTURE,0.75
2920,16421.0,526.27,3,2010-11-28 13:31:00,11,2,NURTURE,5.2627
2922,16424.0,309.5,1,2010-11-22 11:24:00,17,2,NURTURE,3.095
2923,16428.0,660.28,3,2010-10-22 12:22:00,48,2,NURTURE,6.602799999999999
2924,16430.0,802.09,5,2010-11-23 14:53:00,16,0,RETAIN,8.020900000000001
2925,16433.0,200.26,1,2010-10-27 12:26:00,43,2,NURTURE,2.0025999999999997
2926,16434.0,1219.49,5,2010-09-19 13:36:00,81,0,RETAIN,12.1949
2927,16435.0,1011.5699999999999,3,2010-07-15 18:22:00,147,0,RETAIN,10.115699999999999
2928,16436.0,329.34,3,2010-02-09 13:19:00,303,1,RE-ENGAGE,3.2933999999999997
2929,16437.0,301.25,2,2010-11-23 16:59:00,16,2,NURTURE,3.0125
2930,16439.0,310.70000000000005,1,2009-12-17 14:22:00,357,1,RE-ENGAGE,3.1070000000000007
2931,16440.0,216.3,1,2010-08-03 11:32:00,128,2,NURTURE,2.1630000000000003
2932,16441.0,647.28,3,2010-10-18 12:57:00,52,2,NURTURE,6.472799999999999
2933,16442.0,282.68,2,2010-04-14 13:35:00,239,1,RE-ENGAGE,2.8268
2934,16443.0,162.24,1,2010-07-07 11:57:00,155,1,RE-ENGAGE,1.6224
2936,16445.0,372.22,3,2010-11-18 11:37:00,21,2,NURTURE,3.7222000000000004
2937,16447.0,516.13,2,2010-04-28 13:21:00,225,1,RE-ENGAGE,5.1613
2938,16448.0,178.98000000000002,1,2010-08-25 16:58:00,106,2,NURTURE,1.7898000000000003
2939,16450.0,1193.81,2,2010-05-04 13:43:00,219,1,RE-ENGAGE,11.938099999999999
2940,16451.0,746.1800000000001,2,2010-05-27 17:56:00,196,1,RE-ENGAGE,7.4618
2941,16452.0,332.17,2,2010-03-19 12:39:00,265,1,RE-ENGAGE,3.3217000000000003
2942,16453.0,251.71,2,2010-06-27 12:46:00,165,1,RE-ENGAGE,2.5171
2943,16454.0,1.55,1,2010-04-07 15:54:00,246,1,RE-ENGAGE,0.0155
2944,16455.0,2543.19,6,2010-12-03 16:45:00,6,3,REWARD,25.4319
2947,16459.0,71.78999999999999,1,2009-12-10 12:42:00,364,1,RE-ENGAGE,0.7178999999999999
2948,16461.0,1457.8,2,2010-04-28 11:54:00,225,1,RE-ENGAGE,14.578
2949,16465.0,746.24,2,2010-10-15 09:27:00,55,2,NURTURE,7.4624
2950,16466.0,2235.13,8,2010-11-21 11:30:00,18,3,REWARD,22.351300000000002
2951,16467.0,2869.16,7,2010-07-19 11:49:00,143,3,REWARD,28.691599999999998
2952,16468.0,712.62,2,2010-08-26 16:36:00,105,2,NURTURE,7.1262
2953,16469.0,178.48000000000002,1,2010-07-13 13:17:00,149,2,NURTURE,1.7848000000000002
2954,16470.0,1696.21,7,2010-11-08 12:28:00,31,3,REWARD,16.9621
2955,16471.0,966.03,3,2010-11-11 15:47:00,28,0,RETAIN,9.6603
2956,16472.0,789.6,2,2010-10-01 13:56:00,69,2,NURTURE,7.896
2957,16473.0,154.72,1,2010-11-30 16:29:00,9,2,NURTURE,1.5472
2958,16476.0,350.35,1,2010-10-04 10:29:00,66,2,NURTURE,3.5035000000000003
2959,16477.0,1825.56,5,2010-12-03 12:48:00,6,0,RETAIN,18.2556
2960,16481.0,453.38,1,2010-01-26 13:09:00,317,1,RE-ENGAGE,4.5338
2961,16485.0,1931.03,4,2010-10-03 15:30:00,67,0,RETAIN,19.310299999999998
2962,16486.0,134.36,1,2010-06-20 12:16:00,172,1,RE-ENGAGE,1.3436000000000001
2963,16487.0,209.4,2,2010-05-11 13:38:00,212,1,RE-ENGAGE,2.094
2964,16489.0,303.7,2,2010-11-24 14:40:00,15,2,NURTURE,3.037
2965,16490.0,205.41000000000003,1,2010-09-29 16:30:00,71,2,NURTURE,2.0541
2966,16491.0,801.66,1,2010-10-22 15:42:00,48,2,NURTURE,8.0166
2967,16492.0,385.56,1,2010-06-17 08:20:00,175,1,RE-ENGAGE,3.8556
2968,16493.0,780.46,3,2010-09-21 12:37:00,79,2,NURTURE,7.804600000000001
2969,16496.0,731.25,3,2010-10-04 12:34:00,66,2,NURTURE,7.3125
2971,16499.0,2212.89,6,2010-11-30 12:19:00,9,3,REWARD,22.128899999999998
2972,16500.0,443.05,3,2010-11-30 09:46:00,9,2,NURTURE,4.4305
2973,16501.0,1237.23,1,2010-11-21 14:10:00,18,2,NURTURE,12.372300000000001
2974,16502.0,266.5,2,2010-03-29 13:44:00,255,1,RE-ENGAGE,2.665
2975,16503.0,2182.41,7,2010-11-09 09:34:00,30,3,REWARD,21.824099999999998
2976,16507.0,152.76,1,2010-05-16 12:56:00,207,1,RE-ENGAGE,1.5275999999999998
2977,16508.0,248.8,1,2010-03-19 13:41:00,265,1,RE-ENGAGE,2.488
2978,16510.0,1831.6499999999999,6,2010-12-02 13:39:00,7,3,REWARD,18.316499999999998
2979,16511.0,868.76,3,2010-11-07 15:30:00,32,0,RETAIN,8.6876
2980,16515.0,1589.17,5,2010-11-25 12:34:00,14,0,RETAIN,15.8917
2981,16518.0,475.05,2,2010-10-14 12:14:00,56,2,NURTURE,4.7505
2982,16519.0,341.18,3,2010-12-09 14:08:00,0,2,NURTURE,3.4118
2983,16520.0,1436.05,4,2010-12-09 13:08:00,0,0,RETAIN,14.3605
2984,16521.0,1144.26,3,2010-10-20 13:09:00,50,0,RETAIN,11.4426
2985,16522.0,433.36,2,2010-09-30 10:54:00,70,2,NURTURE,4.333600000000001
2986,16523.0,2497.86,7,2010-10-20 12:42:00,50,3,REWARD,24.9786
2987,16524.0,308.14,2,2010-09-19 13:37:00,81,2,NURTURE,3.0814
2989,16526.0,426.85,1,2010-05-04 16:34:00,219,1,RE-ENGAGE,4.2685
2990,16527.0,1044.38,1,2010-10-11 13:25:00,59,2,NURTURE,10.443800000000001
2991,16529.0,1556.75,3,2010-08-19 12:48:00,112,0,RETAIN,15.5675
2992,16530.0,48.349999999999994,1,2010-02-09 15:30:00,303,1,RE-ENGAGE,0.48349999999999993
2993,16531.0,1053.74,4,2010-11-23 15:33:00,16,0,RETAIN,10.5374
2994,16532.0,2007.84,2,2010-10-04 11:52:00,66,0,RETAIN,20.0784
2995,16534.0,635.9,1,2010-03-07 15:47:00,277,1,RE-ENGAGE,6.359
2996,16535.0,387.84,1,2010-11-19 13:01:00,20,2,NURTURE,3.8783999999999996
2997,16537.0,10.55,1,2010-03-08 13:41:00,276,1,RE-ENGAGE,0.10550000000000001
2998,16538.0,399.62,3,2010-06-16 16:59:00,176,1,RE-ENGAGE,3.9962
2999,16539.0,2343.2,7,2010-12-01 15:40:00,8,3,REWARD,23.432
3000,16540.0,226.70000000000002,1,2010-10-21 17:22:00,49,2,NURTURE,2.2670000000000003
3001,16541.0,424.03,1,2009-12-04 13:22:00,370,1,RE-ENGAGE,4.2402999999999995
3002,16542.0,137.7,1,2010-11-03 14:44:00,36,2,NURTURE,1.3769999999999998
3003,16543.0,292.21,1,2010-04-27 11:38:00,226,1,RE-ENGAGE,2.9221
3004,16544.0,376.70000000000005,4,2010-07-08 11:11:00,154,2,NURTURE,3.7670000000000003
3005,16545.0,350.52,1,2010-11-29 10:39:00,10,2,NURTURE,3.5052
3007,16547.0,111.71,1,2010-06-11 13:02:00,181,1,RE-ENGAGE,1.1171
3008,16548.0,30.15,1,2010-04-19 16:15:00,234,1,RE-ENGAGE,0.3015
3011,16551.0,1315.0,4,2010-10-12 15:09:00,58,0,RETAIN,13.15
3012,16552.0,95.29,1,2010-12-01 12:36:00,8,2,NURTURE,0.9529000000000001
3014,16554.0,2004.6200000000001,5,2010-11-18 11:59:00,21,0,RETAIN,20.046200000000002
3015,16555.0,1629.79,4,2010-07-22 13:43:00,140,0,RETAIN,16.2979
3018,16559.0,185.20000000000002,1,2010-11-07 13:52:00,32,2,NURTURE,1.852
3019,16560.0,2206.9700000000003,6,2010-11-07 12:04:00,32,3,REWARD,22.0697
3020,16562.0,223.85999999999999,1,2010-08-20 11:45:00,111,2,NURTURE,2.2386
3021,16563.0,3345.02,5,2010-11-04 14:11:00,35,3,REWARD,33.4502
3022,16564.0,87.8,1,2010-05-19 14:41:00,204,1,RE-ENGAGE,0.878
3023,16565.0,599.35,3,2010-10-29 15:31:00,41,2,NURTURE,5.9935
3024,16568.0,1020.9000000000001,2,2010-10-08 10:54:00,62,2,NURTURE,10.209000000000001
3025,16569.0,1331.03,4,2010-03-18 15:19:00,266,1,RE-ENGAGE,13.3103
3026,16570.0,3695.91,10,2010-11-25 13:03:00,14,3,REWARD,36.9591
3027,16571.0,2827.05,7,2010-11-09 17:41:00,30,3,REWARD,28.270500000000002
3028,16574.0,850.34,2,2010-10-12 09:25:00,58,2,NURTURE,8.503400000000001
3029,16576.0,540.87,2,2010-10-15 13:37:00,55,2,NURTURE,5.4087
3030,16577.0,380.0,1,2010-02-11 09:45:00,301,1,RE-ENGAGE,3.8
3031,16578.0,156.6,1,2010-03-23 15:11:00,261,1,RE-ENGAGE,1.5659999999999998
3032,16579.0,295.05,1,2010-10-10 11:58:00,60,2,NURTURE,2.9505
3033,16583.0,297.95,2,2010-12-01 12:03:00,8,2,NURTURE,2.9795
3034,16584.0,2227.59,3,2010-10-03 14:32:00,67,0,RETAIN,22.2759
3035,16585.0,341.59,2,2010-04-25 10:34:00,228,1,RE-ENGAGE,3.4158999999999997
3036,16586.0,998.83,2,2010-09-21 10:11:00,79,2,NURTURE,9.9883
3037,16588.0,1361.28,4,2010-11-18 17:56:00,21,0,RETAIN,13.6128
3038,16589.0,153.12,1,2010-09-15 14:56:00,85,2,NURTURE,1.5312000000000001
3039,16590.0,605.9,2,2010-11-04 09:06:00,35,2,NURTURE,6.059
3041,16593.0,741.11,5,2010-11-14 13:11:00,25,0,RETAIN,7.4111
3042,16595.0,1450.02,4,2010-11-28 14:15:00,11,0,RETAIN,14.5002
3043,16596.0,329.48,3,2010-12-08 16:18:00,1,2,NURTURE,3.2948000000000004
3044,16599.0,172.8,1,2010-11-19 12:45:00,20,2,NURTURE,1.7280000000000002
3045,16600.0,1339.89,7,2010-11-30 13:34:00,9,3,REWARD,13.398900000000001
3046,16601.0,439.45,2,2010-11-14 11:30:00,25,2,NURTURE,4.3945
3047,16602.0,235.25,1,2010-11-16 09:13:00,23,2,NURTURE,2.3525
3048,16604.0,432.45,2,2010-05-26 09:10:00,197,1,RE-ENGAGE,4.3245
3049,16605.0,60.48,1,2009-12-15 19:03:00,359,1,RE-ENGAGE,0.6048
3050,16606.0,357.66,2,2010-10-31 13:57:00,39,2,NURTURE,3.5766000000000004
3051,16607.0,2359.16,11,2010-11-05 12:57:00,34,3,REWARD,23.5916
3052,16608.0,1288.72,2,2010-09-12 11:44:00,88,0,RETAIN,12.8872
3053,16611.0,1655.64,5,2010-11-01 09:33:00,38,0,RETAIN,16.5564
3054,16612.0,2057.77,5,2010-11-25 13:14:00,14,0,RETAIN,20.5777
3055,16614.0,673.6,2,2010-11-02 18:08:00,37,2,NURTURE,6.736000000000001
3056,16615.0,291.5,1,2010-03-23 15:13:00,261,1,RE-ENGAGE,2.915
3057,16619.0,1712.1200000000001,3,2010-11-21 16:02:00,18,0,RETAIN,17.1212
3058,16620.0,1579.97,4,2010-11-15 09:14:00,24,0,RETAIN,15.7997
3059,16622.0,225.4,1,2010-06-14 10:44:00,178,1,RE-ENGAGE,2.254
3060,16623.0,885.79,3,2010-11-03 12:05:00,36,0,RETAIN,8.857899999999999
3061,16625.0,1320.95,4,2010-10-13 09:32:00,57,0,RETAIN,13.2095
3062,16628.0,130.05,2,2010-10-28 08:38:00,42,2,NURTURE,1.3005000000000002
3063,16630.0,106.80000000000001,1,2010-10-28 14:30:00,42,2,NURTURE,1.068
3064,16631.0,1892.52,7,2010-08-15 11:20:00,116,3,REWARD,18.9252
3065,16632.0,406.4,2,2010-08-11 11:39:00,120,2,NURTURE,4.064
3066,16634.0,1596.71,5,2010-12-02 17:41:00,7,0,RETAIN,15.9671
3067,16635.0,473.0,1,2010-10-29 09:41:00,41,2,NURTURE,4.73
3069,16638.0,749.8100000000001,6,2010-12-06 10:19:00,3,0,RETAIN,7.498100000000001
3070,16639.0,490.47,1,2010-10-26 18:23:00,44,2,NURTURE,4.9047
3071,16640.0,179.4,1,2010-11-07 10:48:00,32,2,NURTURE,1.794
3072,16641.0,323.40000000000003,1,2010-01-07 12:22:00,336,1,RE-ENGAGE,3.2340000000000004
3073,16642.0,389.12,1,2010-10-20 14:22:00,50,2,NURTURE,3.8912
3074,16643.0,435.6,1,2010-10-13 09:47:00,57,2,NURTURE,4.356
3075,16645.0,160.39,1,2009-12-04 09:49:00,370,1,RE-ENGAGE,1.6038999999999999
3076,16646.0,678.8,1,2010-09-16 13:28:00,84,2,NURTURE,6.787999999999999
3077,16647.0,327.84,2,2010-09-23 14:33:00,77,2,NURTURE,3.2783999999999995
3078,16648.0,382.14,2,2010-09-10 11:59:00,90,2,NURTURE,3.8213999999999997
3079,16649.0,306.58000000000004,1,2010-07-07 15:41:00,155,1,RE-ENGAGE,3.0658000000000003
3080,16650.0,1397.69,6,2010-10-15 15:28:00,55,0,RETAIN,13.9769
3081,16651.0,136.2,1,2010-05-02 11:46:00,221,1,RE-ENGAGE,1.3619999999999999
3083,16654.0,1110.2,5,2010-12-06 15:09:00,3,0,RETAIN,11.102
3084,16655.0,2753.85,7,2010-10-24 14:59:00,46,3,REWARD,27.5385
3086,16658.0,680.83,5,2010-12-06 13:47:00,3,0,RETAIN,6.8083
3087,16660.0,611.9000000000001,3,2010-10-13 11:38:00,57,2,NURTURE,6.119000000000001
3088,16661.0,986.63,4,2010-06-17 15:24:00,175,0,RETAIN,9.8663
3089,16662.0,163.8,1,2010-11-10 16:56:00,29,2,NURTURE,1.6380000000000001
3090,16663.0,165.0,1,2009-12-10 13:12:00,364,1,RE-ENGAGE,1.65
3091,16664.0,109.2,1,2010-05-19 17:11:00,204,1,RE-ENGAGE,1.092
3092,16666.0,106.96000000000001,1,2010-03-28 15:13:00,256,1,RE-ENGAGE,1.0696
3093,16668.0,555.7,7,2010-11-17 11:12:00,22,0,RETAIN,5.557
3095,16673.0,188.83,1,2010-01-29 14:22:00,314,1,RE-ENGAGE,1.8883
3096,16675.0,608.86,2,2010-09-24 12:15:00,76,2,NURTURE,6.0886000000000005
3097,16676.0,769.78,2,2010-11-02 19:19:00,37,2,NURTURE,7.6978
3098,16677.0,880.62,2,2010-10-24 14:53:00,46,2,NURTURE,8.8062
3099,16679.0,663.31,3,2010-12-08 13:51:00,1,2,NURTURE,6.6331
3100,16680.0,637.75,2,2010-06-29 14:52:00,163,1,RE-ENGAGE,6.3775
3101,16681.0,151.5,1,2010-03-08 14:10:00,276,1,RE-ENGAGE,1.515
3102,16683.0,320.25,1,2010-06-24 10:36:00,168,1,RE-ENGAGE,3.2025
3104,16686.0,2008.09,9,2010-11-15 14:49:00,24,3,REWARD,20.0809
3105,16687.0,157.63,1,2010-11-14 11:46:00,25,2,NURTURE,1.5763
3106,16690.0,127.45,2,2010-11-11 16:15:00,28,2,NURTURE,1.2745
3107,16691.0,178.83,2,2010-10-17 15:03:00,53,2,NURTURE,1.7883000000000002
3108,16692.0,638.6999999999999,2,2010-10-27 10:29:00,43,2,NURTURE,6.387
3109,16693.0,717.45,3,2010-10-24 11:35:00,46,2,NURTURE,7.1745
3110,16694.0,98.30000000000001,1,2009-12-16 15:45:00,358,1,RE-ENGAGE,0.9830000000000001
3111,16695.0,193.15,2,2010-05-27 12:36:00,196,1,RE-ENGAGE,1.9315
3112,16699.0,994.6,7,2010-11-24 14:38:00,15,0,RETAIN,9.946
3115,16702.0,1109.53,4,2010-10-20 14:10:00,50,0,RETAIN,11.0953
3116,16704.0,695.66,2,2010-03-31 14:02:00,253,1,RE-ENGAGE,6.9566
3118,16707.0,551.11,4,2010-11-04 14:39:00,35,0,RETAIN,5.5111
3121,16711.0,1217.45,4,2010-11-25 13:53:00,14,0,RETAIN,12.1745
3122,16712.0,621.5600000000001,2,2010-11-03 15:54:00,36,2,NURTURE,6.2156
3124,16714.0,368.27,1,2010-02-07 11:17:00,305,1,RE-ENGAGE,3.6826999999999996
3125,16715.0,323.8,1,2010-05-26 12:35:00,197,1,RE-ENGAGE,3.238
3126,16716.0,1248.48,1,2010-03-19 11:05:00,265,1,RE-ENGAGE,12.4848
3127,16717.0,3127.85,9,2010-12-08 16:48:00,1,3,REWARD,31.278499999999998
3128,16718.0,3023.78,5,2010-12-05 13:03:00,4,3,REWARD,30.237800000000004
3129,16719.0,2177.88,8,2010-12-06 12:06:00,3,3,REWARD,21.7788
3130,16720.0,448.24,2,2010-11-28 14:49:00,11,2,NURTURE,4.4824
3132,16723.0,712.48,2,2010-09-22 11:05:00,78,2,NURTURE,7.1248000000000005
3133,16724.0,147.35,1,2010-10-31 11:40:00,39,2,NURTURE,1.4735
3134,16725.0,1101.09,8,2010-12-03 16:02:00,6,3,REWARD,11.0109
3135,16726.0,706.39,2,2010-11-21 14:04:00,18,2,NURTURE,7.0639
3136,16727.0,1164.6,3,2010-11-12 14:05:00,27,0,RETAIN,11.645999999999999
3137,16731.0,174.05,1,2010-03-01 15:05:00,283,1,RE-ENGAGE,1.7405000000000002
3138,16732.0,3783.89,3,2010-11-01 13:33:00,38,3,REWARD,37.838899999999995
3139,16733.0,259.68,1,2010-06-28 10:12:00,164,1,RE-ENGAGE,2.5968
3141,16736.0,2956.56,5,2010-07-22 10:09:00,140,3,REWARD,29.5656
3142,16737.0,417.59999999999997,1,2010-05-11 09:53:00,212,1,RE-ENGAGE,4.175999999999999
3143,16739.0,463.43,1,2010-06-21 09:38:00,171,1,RE-ENGAGE,4.6343
3144,16740.0,236.81,1,2010-11-09 13:34:00,30,2,NURTURE,2.3681
3145,16741.0,173.06,1,2010-03-24 15:15:00,260,1,RE-ENGAGE,1.7306
3147,16743.0,2015.17,7,2010-09-09 12:34:00,91,3,REWARD,20.1517
3149,16748.0,2121.43,9,2010-11-16 18:07:00,23,3,REWARD,21.214299999999998
3151,16752.0,207.5,1,2010-12-02 12:18:00,7,2,NURTURE,2.075
3153,16755.0,1403.75,4,2010-08-29 15:45:00,102,0,RETAIN,14.0375
3154,16756.0,1072.97,6,2010-10-31 10:03:00,39,0,RETAIN,10.729700000000001
3155,16757.0,163.65,1,2010-10-26 15:09:00,44,2,NURTURE,1.6365
3156,16760.0,228.0,1,2010-10-05 15:55:00,65,2,NURTURE,2.28
3157,16763.0,352.85,1,2009-12-01 15:26:00,373,1,RE-ENGAGE,3.5285
